mark_markid,mark_name,mark_addr_sect,mark_addr,mark_name1,mark_subunit,mark_subname,mark_flag,mark_xcoor67,mark_ycoor67,mark_html,mark_engname,mark_spot,mark_memo,mark_self,mark_addr_lie,marklev1,marklev2,marklev3,marklev4,marklev5
1001006253,小蒙牛頂級麻辣養生鍋,中山區,南京東路二段20號2樓,,,,,302508.674,2771832.866,,,,,,興亞里,美食佳餚,火鍋燒烤,火鍋料理,,
1001006423,玖五牛肉麵,中山區,南京東路三段108號,,,,,303658.078,2771822.006,,,,,,力行里,美食佳餚,中式料理,北方麵食,,
1001002004,香港永春堂龜苓膏,松山區,民生東路五段186之3號,,,,,306047.977,2772566.304,,,,,,富泰里,美食佳餚,各類小吃,,,
1001002341,E91 COFFEE,中山區,民權東路三段50號,,,,0,303835.732,2772970.369,,,0,,,江寧里,美食佳餚,茶飲冰品,咖啡.下午茶,,
1001002467,樂活鮮瓶,中山區,伊通街106巷14號,,,,0,303037.988,2772064.947,,,0,,,中央里,美食佳餚,茶飲冰品,泡沫紅茶,,
1001002468,饗客越南小吃,中山區,伊通街106巷15號,,,,,303048.638,2772076.888,,,,,,中央里,美食佳餚,異國料理,南洋料理,,
1001001116,廣香日式涮涮鍋,中山區,中原街132號,,,,,302531.591,2773069.884,,,,,,新福里,美食佳餚,火鍋燒烤,火鍋料理,,
1001001604,熱場居酒燒物,大安區,市民大道四段138之2號,,,,,304848.734,2770999.558,,,,,,建安里,美食佳餚,娛樂餐飲,啤酒屋,,
1010801696,來杯原味咖啡吧,中正區,羅斯福路一段63號,,,,,301583.444,2769577.241,,,,,,新營里,美食佳餚,茶飲冰品,咖啡.下午茶,,
1011000229,小陶鍋精緻小火鍋,北投區,中央北路二段159號,,,,,298927.459,2781309.39,,,,,,豐年里,美食佳餚,火鍋燒烤,火鍋料理,,
1021006145,阿吉師熱炒,中山區,合江街60之3號,,,,,303555.832,2772285.705,,,,,,朱馥里,美食佳餚,中式料理,台式料理,,
1021006176,白金宮自助餐,大安區,安居街60巷2號,,,,,305046.1,2768313.038,,,,,,黎孝里,美食佳餚,中式料理,快餐店,,
1021006200,酒串,中山區,龍江路256之1號,,,,,303713.576,2772696.431,,,,,,江山里,美食佳餚,日式料理,,,
1021006205,御代櫻,中山區,松江路297巷6號,,,,,303052.662,2772848.461,,,,,,松江里,美食佳餚,日式料理,,,
1021006243,D8Z0,大安區,光復南路290巷31號,,,,,305295.185,2770448.58,,,,,,正聲里,美食佳餚,西式料理,西餐.簡餐,,
1021006285,榕樹下燒烤,中山區,遼寧街54號,,,,,303873.218,2771655.926,,,,,,力行里,美食佳餚,火鍋燒烤,石器.碳烤,,
1021006302,夫瓦咖啡,大安區,和平東路一段68號,,,,,302088.436,2769045.716,,,,,,古莊里,美食佳餚,茶飲冰品,泡沫紅茶,,
1001000847,胖媽廣東粥,中山區,中山北路二段137巷19號,,,,0,302055.488,2772924.32,,,0,,,聚葉里,美食佳餚,各類小吃,,,
1001001260,弦情人文咖啡館,大安區,仁愛路三段20巷8號,,,,,303064.098,2770132.729,,,,,,民炤里,美食佳餚,茶飲冰品,咖啡.下午茶,,
1001001463,彩麗咖啡坊,中山區,北安路588巷3號,,,,,304550.471,2775085.457,,,,,,成功里,美食佳餚,茶飲冰品,咖啡.下午茶,,
1001001607,頂炫精肉小酒館,松山區,市民大道四段219號,,,,0,304997.48,2771042.788,,,0,,,吉仁里,美食佳餚,娛樂餐飲,啤酒屋,,
1001005068,阿財蔬菜羊肉,中山區,長安東路一段58號1樓,,,,,302542.472,2771397.415,,,,,,正守里,美食佳餚,各類小吃,,,
1001005172,港都手工麵館,中山區,長安東路二段129巷2號1樓,,,,,303245.633,2771490.337,,,,,,朱園里,美食佳餚,中式料理,台式料理,,
1001004324,my灶,中山區,松江路100巷9之1號,,,,0,302822.949,2771745.66,,,0,,,興亞里,美食佳餚,火鍋燒烤,石器.碳烤,,
1001004501,歐圖咖啡廚房,中山區,松江路259巷38號1樓,,,,0,303119.894,2772681.281,,,0,,,松江里,美食佳餚,茶飲冰品,咖啡.下午茶,,
1001005009,大福小吃店,大安區,臥龍街72號,,,,,304457.135,2768444.886,,,,,,臥龍里,美食佳餚,各類小吃,,,
1001005456,必勝客,中山區,長安東路二段23號,,,,,302736.444,2771468.971,,,,,,興亞里,美食佳餚,異國料理,義式料理,,
1001006809,台灣新雞王鹽酥雞,松山區,南京東路五段123巷8弄1號,,,,,305767.392,2772032.419,,,,,,東光里,美食佳餚,各類小吃,,,
1001006880,聖成咖啡,松山區,南京東路五段250巷11之4號,,,,,306268.863,2771603.032,,,,,,新聚里,美食佳餚,茶飲冰品,咖啡.下午茶,,
1001006954,喬品福州乾拌麵,松山區,南京東路五段279號,,,,,306255.445,2771813.269,,,,,,安平里,美食佳餚,中式料理,北方麵食,,
1001007151,異塵,松山區,南京東路四段19號地下1層,,,,,304688.24,2771844.109,,,,,,中華里,美食佳餚,娛樂餐飲,啤酒屋,,
1001003873,西雅圖極品咖啡,大安區,忠孝東路四段250之1號,,,,,305100.532,2770659.504,,,,,,車層里,美食佳餚,茶飲冰品,咖啡.下午茶,,
1001004119,居樂屋酒菜,中山區,林森北路119巷20號,,,,,302238.871,2771674.837,,,,,,正義里,美食佳餚,中式料理,台式料理,,
1001004609,田中園,中山區,松江路330巷26號1樓,,,,,302838.961,2772853.883,,,,,,新生里,美食佳餚,茶飲冰品,咖啡.下午茶,,
1001002767,吾愛吾鄉咖啡牛排,中山區,吉林路18號,,,,,302639.555,2771705.211,,,,,,興亞里,美食佳餚,茶飲冰品,咖啡.下午茶,,
1001002795,金寶水族咖啡冰飲,中山區,吉林路22巷4之1號,,,,,302606.596,2771734.609,,,,,,興亞里,美食佳餚,茶飲冰品,咖啡.下午茶,,
1001003051,良記排骨,大安區,安居街8巷11號1樓,,,,0,305156.153,2768492.871,,,0,,,黎孝里,美食佳餚,各類小吃,,,
1001003092,蚵仔專賣店,大安區,安東街45之2號,,,,,303913.343,2770903.748,,,,,,誠安里,美食佳餚,各類小吃,,,
1001003201,吉美小吃,大安區,和平東路二段311巷20之4號1樓,,,,,304176.732,2768903.988,,,,,,群賢里,美食佳餚,各類小吃,,,
1001003386,touch,大安區,延吉街70巷2弄1號,,,,0,305047.057,2770816.211,,,0,,,車層里,美食佳餚,娛樂餐飲,啤酒屋,,
1001003411,綠窗味中華拉麵,松山區,延壽街137號,,,,,306086.387,2772416.315,,,,,,富泰里,美食佳餚,日式料理,,,
1021006310,Since 1998,中山區,錦州街258號,,,,,303093.41,2772762.199,,,,,,松江里,美食佳餚,茶飲冰品,泡沫紅茶,,
1021006476,御品宴,中山區,南京東路二段206號3樓,,,,,303235.147,2771828.383,,,,,,朱園里,美食佳餚,其他美食,,,
1001000642,村亭咖啡,中山區,中山北路一段105巷11號2樓,,,,,301950.765,2771714.07,,,,,,正得里,美食佳餚,茶飲冰品,咖啡.下午茶,,
1021002973,727海鮮餐廳,內湖區,成功路二段322號,,,,,308739.808,2773612.105,,,,,,湖興里,美食佳餚,中式料理,台式料理,,
1021003043,美味兒自助餐,文山區,木柵路三段81號,,,,,306468.645,2764865.922,,,,,,木柵里,美食佳餚,中式料理,快餐店,,
1021003045,冠冕盒餐食品有限公司,內湖區,內湖路一段91巷38弄7號,,,,,305956.594,2775574.393,,,,,,西康里,美食佳餚,中式料理,快餐店,,
1021003079,澤?和食,文山區,木新路二段48號,,,,,306767.432,2764579.649,,,,,,木新里,美食佳餚,日式料理,,,
1021003081,巧軒日式咖哩屋,文山區,木柵路四段56號,,,,,307108.754,2765827.552,,,,,,博嘉里,美食佳餚,日式料理,,,
1001006802,建弘雞肉飯,松山區,南京東路五段123巷4弄4號,,,,,305772.026,2771908.229,,,,,,東光里,美食佳餚,各類小吃,,,
1001005703,一番館日式無煙燒烤,中山區,長春路147號1樓,,,,,302876.463,2772172.434,,,,,,中吉里,美食佳餚,火鍋燒烤,石器.碳烤,,
1021002977,新紅寶石酒樓,中山區,中山北路一段82號2樓,,,,,301738.366,2771517.142,,,,,,民安里,美食佳餚,中式料理,台式料理,,
1021003007,有間麵店,中山區,北安路813號,,,,,305217.667,2775524.025,,,,,,北安里,美食佳餚,中式料理,北方麵食,,
1021003017,一極拌,大安區,和平東路二段118巷59號,,,,,303962.144,2768582.631,,,,,,龍淵里,美食佳餚,中式料理,北方麵食,,
1021003026,巧園,文山區,木柵路二段162號,,,,,305938.595,2764858.682,,,,,,明義里,美食佳餚,中式料理,北方麵食,,
1021003034,美香味快餐,文山區,指南路二段50號,,,,,307249.869,2764736.817,,,,,,萬興里,美食佳餚,中式料理,快餐店,,
1021003073,班鳩的窩日式炸豬排連鎖,松山區,八德路四段92號,,,,,305730.989,2771454.179,,,,,,復盛里,美食佳餚,日式料理,,,
1021003078,武士拉麵,文山區,木新路二段60號,,,,,306766.152,2764540.18,,,,,,木新里,美食佳餚,日式料理,,,
1021003101,旅˙東京,大安區,四維路166號,,,,,304466.143,2769247.258,,,,,,龍雲里,美食佳餚,日式料理,,,
1021003142,星克德義廚房,文山區,新光路一段22之1號,,,,,307076.05,2764870.017,,,,,,萬興里,美食佳餚,異國料理,其他料理,,
1021003154,浪漫滿屋食坊,文山區,木新路二段109號,,,,,306713.259,2764371.801,,,,,,木新里,美食佳餚,西式料理,西餐.簡餐,,
1021003234,京華涮涮鍋,松山區,八德路四段239號,,,,,306146.604,2771528.684,,,,,,吉祥里,美食佳餚,火鍋燒烤,火鍋料理,,
1021003235,錢都日式涮涮鍋,文山區,木新路三段313號,,,,,305384.177,2763949.646,,,,,,樟新里,美食佳餚,火鍋燒烤,火鍋料理,,
1021003249,5味臭臭鍋,大同區,大龍街302號,,,,,301202.713,2774010.849,,,,,,至聖里,美食佳餚,火鍋燒烤,火鍋料理,,
1021003283,阿圖麻油雞,松山區,八德路三段239號,,,,,305406.964,2771444.218,,,,,,復勢里,美食佳餚,養身素食,食補.溫泉,,
1021003301,清玉,內湖區,內湖路一段91巷5號,,,,,305770.572,2775471.699,,,,,,西康里,美食佳餚,茶飲冰品,泡沫紅茶,,
1021003351,elephant Garden,內湖區,內湖路二段192號,,,,,308251.091,2775056.273,,,,,,湖濱里,美食佳餚,茶飲冰品,咖啡.下午茶,,
1021003368,picnic,大安區,溫州街75號,,,,,302966.556,2768342.547,,,,,,大學里,美食佳餚,茶飲冰品,咖啡.下午茶,,
1021003392,金金排骨飯,松山區,八德路三段158巷20弄30號,,,,,305096.934,2771338.694,,,,,,復源里,美食佳餚,各類小吃,,,
1021003393,小辣椒魷魚?,松山區,八德路三段74巷50號,,,,,304912.767,2771280.088,,,,,,敦化里,美食佳餚,各類小吃,,,
1021003485,咪咪小館,大安區,仁愛路四段48巷11號,,,,,304380.717,2770196.304,,,,,,德安里,美食佳餚,各類小吃,,,
1021003522,貪吃洋食館,文山區,試院路36號,,,,,304626.331,2764905.828,,,,,,華興里,美食佳餚,其他美食,,,
1001002034,高地茶業,松山區,民生東路五段229號,,,,,306411.459,2772671.035,,,,,,新東里,美食佳餚,茶飲冰品,茶坊,,
1011000777,京園美食館,北投區,中和街291號,,,,,299604.907,2781629.373,,,,,,中庸里,美食佳餚,其他美食,,,
1011001289,甜裡開始,信義區,光復南路519巷9號,,,,,305463.749,2769635.156,,,,,,中興里,美食佳餚,茶飲冰品,咖啡.下午茶,,
1021003082,三田拉麵,內湖區,港墘路98號,,,,,307406.298,2774997.858,,,,,,港都里,美食佳餚,日式料理,,,
1021003086,土三寒六,大安區,安東街52之3號,,,,,303932.761,2770789.597,,,,,,誠安里,美食佳餚,日式料理,,,
1021003130,這里兒義式小廚,文山區,試院路82之1號,,,,,304567.97,2764972.468,,,,,,華興里,美食佳餚,異國料理,義式料理,,
1021003137,驚嚇廚房,大安區,安東街52之1號,,,,,303924.372,2770810.318,,,,,,誠安里,美食佳餚,異國料理,美式料理,,
1021003247,5味臭臭鍋,中山區,林森北路119巷50號,,,,,302330.323,2771650.314,,,,,,正義里,美食佳餚,火鍋燒烤,火鍋料理,,
1021003258,紗舞縭,大安區,敦化南路一段270巷21號,,,,,304357.393,2770416.05,,,,,,仁愛里,美食佳餚,火鍋燒烤,火鍋料理,,
1021003274,淨光素食,文山區,木新路三段315號,,,,,305375.482,2763947.075,,,,,,樟新里,美食佳餚,養身素食,素食料理,,
1021003288,台灣第一茶,內湖區,內湖路一段91巷11號,,,,,305779.621,2775477.353,,,,,,西康里,美食佳餚,茶飲冰品,泡沫紅茶,,
1021003302,原本舖,內湖區,內湖路一段323巷4弄11號,,,,,306409.582,2775277.237,,,,,,西湖里,美食佳餚,茶飲冰品,泡沫紅茶,,
1021003305,奉茶,松山區,饒河街55號,,,,,306979.721,2771678.434,,,,,,慈祐里,美食佳餚,茶飲冰品,泡沫紅茶,,
1021003461,橋頭阿秀油飯,大同區,延平北路三段59號,,,,,300738.507,2773332.551,,,,,,隆和里,美食佳餚,各類小吃,,,
1021003468,和飽飯糰,大同區,延平北路四段288號,,,,,300802.507,2774610.851,,,,,,老師里,美食佳餚,各類小吃,,,
1021003510,老蔡水煎包,大安區,忠孝東路三段301號,,,,,303996.347,2770725.038,,,,,,誠安里,美食佳餚,各類小吃,,,
1021003517,莊記滷味,大安區,忠孝東路三段217巷2弄1之2號,,,,,303642.658,2770791.502,,,,,,昌隆里,美食佳餚,各類小吃,,,
1021003561,布列德,內湖區,成功路四段2號,,,,,308768.452,2775073.5,,,,,,內湖里,美食佳餚,其他美食,,,
1001007709,京鮮味台南擔仔肉燥,大安區,基隆路二段247號,,,,,304742.567,2768584.908,,,,,,芳和里,美食佳餚,各類小吃,,,
1001007738,鍋太太靚鍋館,大安區,通化街171巷36號,,,,0,305208.789,2769148.838,,,0,,,法治里,美食佳餚,火鍋燒烤,火鍋料理,,
1001007740,李福記便當,大安區,通化街171巷39號,,,,,305245.15,2769158.132,,,,,,臨江里,美食佳餚,中式料理,快餐店,,
1001004612,好了啦,中山區,松江路330巷30號1樓,,,,0,302821.444,2772856.081,,,0,,,新生里,美食佳餚,茶飲冰品,泡沫紅茶,,
1001005007,大補元氣,大安區,臥龍街5號1樓,,,,0,304350.025,2768792.586,,,0,,,虎嘯里,美食佳餚,茶飲冰品,泡沫紅茶,,
1001005176,賽門甜不辣,中山區,長安東路二段129巷7號1樓,,,,,303257.242,2771507.403,,,,,,朱園里,美食佳餚,各類小吃,,,
1001005241,榮華包子舖,中山區,長安東路二段169之2號,,,,,303735.572,2771453.842,,,,,,力行里,美食佳餚,各類小吃,,,
1001003790,ICE QUARE,大安區,忠孝東路四段216巷19弄12號,,,,0,305043.009,2770551.759,,,0,,,車層里,美食佳餚,茶飲冰品,咖啡.下午茶,,
1001001562,無煮鍋,中山區,市民大道三段143號,,,,,303585.492,2771060.246,,,,,,埤頭里,美食佳餚,養身素食,食補.溫泉,,
1001001921,請徑,中山區,民生東路三段84號,,,,0,303834.085,2772473.94,,,0,,,朱馥里,美食佳餚,火鍋燒烤,石器.碳烤,,
1001002060,ICE,松山區,民生東路五段53號,,,,0,305433.854,2772587.138,,,0,,,東榮里,美食佳餚,茶飲冰品,冰店,,
1001007847,恬又香美食店,松山區,富錦街507號,,,,,306112.522,2772872.809,,,,,,富錦里,美食佳餚,其他美食,,,
1001007876,屏東任家涼麵,松山區,富錦街537號,,,,,306251.925,2772908.403,,,,,,新益里,美食佳餚,各類小吃,,,
1000702273,台南古早味,大同區,延平北路三段95號,,,,0,300722.792,2773585.132,,,0,,,國慶里,美食佳餚,各類小吃,,,
1000702281,老麵店,大同區,迪化街二段215之8號,,,,,300790.299,2773876.269,,,,,,鄰江里,美食佳餚,中式料理,北方麵食,,
1000702297,好味珍便當,大同區,大龍街18號,,,,,301220.076,2773126.637,,,,,,蓬萊里,美食佳餚,中式料理,快餐店,,
1000702335,台北茶人SINCE1889,大同區,甘州街22號,,,,,300907.475,2772581.336,,,,,,延平里,美食佳餚,茶飲冰品,泡沫紅茶,,
1000702383,台北吳記埔里碗粿,大同區,長安西路177巷1號,,,,,300999.561,2771879.723,,,,,,建功里,美食佳餚,各類小吃,,,
1000702423,台灣古早味,大同區,民生西路209號,,,,,301273.632,2772421.024,,,,,,雙連里,美食佳餚,各類小吃,,,
1001000018,一江紅麵線,中山區,一江街60號,,,,,302786.424,2772117.27,,,,,,中吉里,美食佳餚,各類小吃,,,
1001000052,無名小棧,中山區,八德路二段228號,,,,,303663.197,2771241.912,,,,,,埤頭里,美食佳餚,各類小吃,,,
1001000147,鴉片粉圓,松山區,八德路四段104之1號,,,,,305766.913,2771446.119,,,,,,復盛里,美食佳餚,各類小吃,,,
1001000424,蘿蔔園麵食館,松山區,三民路113巷27號,,,,,305875.697,2772507.413,,,,,,三民里,美食佳餚,中式料理,北方麵食,,
1021003534,采擷坊手焙紅豆專賣店,大同區,哈密街103號,,,,,301057.283,2774167.557,,,,,,保安里,美食佳餚,其他美食,,,
1021003540,品悅糖,大安區,大安路一段169巷6號,,,,,304325.126,2770164.847,,,,,,德安里,美食佳餚,其他美食,,,
1001006422,粵式豬肚煲鍋,中山區,南京東路三段106號,,,,0,303650.673,2771821.741,,,0,,,力行里,美食佳餚,火鍋燒烤,火鍋料理,,
1001006875,水巷茶弄,松山區,南京東路五段221號,,,,,306120.329,2771815.868,,,,,,安平里,美食佳餚,茶飲冰品,泡沫紅茶,,
1001006895,小角落義大利麵,松山區,南京東路五段250巷18弄2之1號,,,,0,306301.213,2771644.677,,,0,,,新聚里,美食佳餚,異國料理,義式料理,,
1001002414,維格餅家,大安區,永康街13巷2號,,,,,302643.001,2769685.774,,,,,,福住里,美食佳餚,各類小吃,,,
1001002598,長鴻小館,大安區,光復南路200巷5號,,,,,305272.97,2770738.014,,,,,,華聲里,美食佳餚,日式料理,,,
1001002635,芒果恰恰冰館,大安區,光復南路562號,,,,,305411.108,2769894.95,,,,,,光信里,美食佳餚,茶飲冰品,冰店,,
1001002889,大龍蝦吉林店,中山區,吉林路45號,,,,,302666.357,2771780.594,,,,,,興亞里,美食佳餚,中式料理,台式料理,,
1001002940,美的海鮮,中山區,合江街102巷4號,,,,,303560.262,2772591.716,,,,,,江山里,美食佳餚,中式料理,台式料理,,
1001003028,老張燒餅,大安區,安和路二段59巷19號,,,,,304972.876,2769528.661,,,,,,通安里,美食佳餚,各類小吃,,,
1011001759,樂餅屋,中正區,汀州路二段198號,,,,,301980.721,2768600.849,,,,,,河堤里,美食佳餚,其他美食,,,
1011001772,瑽瑽茶飲,萬華區,環河南路二段250巷4號,,,,,298814.343,2769745.037,,,,,,華江里,美食佳餚,茶飲冰品,泡沫紅茶,,
1011001815,錢昇日式迷你涮涮鍋,萬華區,雙園街10號,,,,,299098.762,2769311.417,,,,,,和平里,美食佳餚,火鍋燒烤,火鍋料理,,
1011002011,DiNER5,中正區,羅斯福路三段126之2號,,,,,302436.829,2768366.989,,,,,,林興里,美食佳餚,異國料理,義式料理,,
1011002306,天麻蒙古鴛鴦火鍋,中正區,汀州路三段295號,,,,,303245.009,2767414.388,,,,,,水源里,美食佳餚,火鍋燒烤,火鍋料理,,
1011002325,日出茶太,南港區,忠孝東路六段452號,,,,,309125.419,2771686.71,,,,,,新光里,美食佳餚,茶飲冰品,泡沫紅茶,,
1011002404,台南蔡虱目魚專賣,萬華區,西昌街233號,,,,,299690.534,2770198.387,,,,,,富民里,美食佳餚,各類小吃,,,
1020801107,山本堂拉麵,中山區,松江路123巷8號,,,,,303035.847,2771943.406,,,,,,中央里,美食佳餚,日式料理,,,
1020801139,養心茶樓,中山區,松江路128號,,,,,302925.687,2771903.701,,,,,,中吉里,美食佳餚,茶飲冰品,茶坊,,
1001000669,賞味喫茶店,中山區,中山北路一段126巷12之2號,,,,,301783.268,2771728.184,,,,,,民安里,美食佳餚,茶飲冰品,泡沫紅茶,,
1001000933,欣葉,中山區,中山北路二段52號,,,,,301892.061,2772315.714,,,,,,民安里,美食佳餚,其他美食,,,
1001001110,阿吉小吃店,中山區,中原街108號1樓,,,,,302523.442,2772806.595,,,,,,新生里,美食佳餚,各類小吃,,,
1001001748,盧記上海菜館,中山區,民生東路二段115巷5號1樓,,,,,302813.444,2772543.017,,,,,,中庄里,美食佳餚,中式料理,江浙料理,,
1001002011,黑丸嫩仙草,松山區,民生東路五段192之6號,,,,,306100.188,2772558.196,,,,,,富泰里,美食佳餚,各類小吃,,,
1001002059,The 8TH STREET,松山區,民生東路五段49號,,,,0,305418.034,2772585.651,,,0,,,東榮里,美食佳餚,異國料理,美式料理,,
1001002115,逮丸蛋塔工場,大同區,民族西路217號,,,,0,300953.621,2773696.471,,,0,,,國慶里,美食佳餚,其他美食,,,
1001002117,大進美食館,大同區,民族西路223之11號,,,,0,300881.682,2773697.492,,,0,,,國慶里,美食佳餚,其他美食,,,
1001002305,伍富牛肉麵,松山區,民權東路三段106巷1號,,,,,304153.038,2772933.84,,,,,,民有里,美食佳餚,中式料理,北方麵食,,
1001002552,正慧素食自助餐,松山區,光復北路11巷66號,,,,,305712.96,2771632.231,,,,,,吉祥里,美食佳餚,養身素食,素食料理,,
1001008407,楊記大餛飩,大安區,復興南路一段135巷25號,,,,,304206.057,2770830.214,,,,,,光武里,美食佳餚,各類小吃,,,
1001004809,蛙咖啡松江店,中山區,松江路69巷5號,,,,,303036.781,2771561.583,,,,,,朱園里,美食佳餚,茶飲冰品,咖啡.下午茶,,
1001004947,梁記嘉義雞肉飯,中山區,松江路90巷19號,,,,,302691.298,2771692.677,,,,,,興亞里,美食佳餚,各類小吃,,,
1001005244,森丼日式輕食,中山區,長安東路二段171之9號,,,,,303862.526,2771468.985,,,,,,力行里,美食佳餚,日式料理,,,
1001002163,小婦人御廚便當,中山區,民族東路410巷23弄23號,,,,,303574.955,2773499.805,,,,,,行仁里,美食佳餚,中式料理,快餐店,,
1001002551,七?茶休閒茶飲,松山區,光復北路11巷65號,,,,,305704.38,2771654.372,,,,,,吉祥里,美食佳餚,茶飲冰品,泡沫紅茶,,
1001002602,江家黃牛肉麵&永和豆漿,大安區,光復南路240巷1號1樓,,,,,305411.849,2770600.465,,,,,,正聲里,美食佳餚,各類小吃,,,
1001002640,川不息,大安區,光復南路98之1號,,,,,305425.479,2770990.5,,,,,,華聲里,美食佳餚,中式料理,四川料理,,
1001002655,豪宴餐廳,中山區,吉林路125之3號1樓,,,,,302675.055,2772455.853,,,,,,中吉里,美食佳餚,中式料理,台式料理,,
1001002763,酒8點90,中山區,吉林路179號1樓,,,,0,302677.504,2772674.35,,,0,,,中庄里,美食佳餚,中式料理,台式料理,,
1001008873,柏林頓花園,大安區,敦化南路一段187巷48號,,,,,304835.996,2770800.489,,,,,,建安里,美食佳餚,茶飲冰品,咖啡.下午茶,,
1020801645,coffee coffee,松山區,復興南路一段47巷7號,,,,,304106.902,2771125.553,,,,,,中崙里,美食佳餚,茶飲冰品,咖啡.下午茶,,
1000702298,昌吉便當,大同區,昌吉街228號,,,,,300672.454,2773369.194,,,,,,隆和里,美食佳餚,中式料理,快餐店,,
1000702443,天川本鋪,大同區,民生西路103號,,,,0,301537.054,2772459.746,,,0,,,雙連里,美食佳餚,其他美食,,,
1001000218,紅厝客家小館,松山區,八德路四段245巷32弄36號,,,,,306001.37,2771630.899,,,,,,吉祥里,美食佳餚,中式料理,客家料理,,
1001000385,民治小火鍋,松山區,三民路101巷2號,,,,,306008.873,2772465.062,,,,,,三民里,美食佳餚,火鍋燒烤,火鍋料理,,
1001000398,勝裕茶行,松山區,三民路108之12號,,,,,306090.655,2772473.305,,,,,,富泰里,美食佳餚,茶飲冰品,茶坊,,
1001000405,麥香雅西點麵包,松山區,三民路110巷10之1號,,,,,306144.743,2772518.073,,,,,,富泰里,美食佳餚,其他美食,,,
1001000485,元寶水餃坊,松山區,三民路167巷4號,,,,,305954.197,2772936.24,,,,,,三民里,美食佳餚,各類小吃,,,
1001007444,全龍餐飲店,大安區,建國南路一段304巷45號,,,,,303198.967,2770017.546,,,,,,民炤里,美食佳餚,中式料理,快餐店,,
1001007470,Asissi艾西西義麵坊,大安區,建國南路一段44巷3號,,,,0,303254.041,2770967.388,,,0,,,民輝里,美食佳餚,異國料理,義式料理,,
1001007901,潮江燕潮廣海鮮餐廳,松山區,復興北路101號3樓,,,,,304086.111,2771960.903,,,,,,中正里,美食佳餚,中式料理,江浙料理,,
1001003311,HOKI TEA,大安區,延吉街119號,,,,0,305093.975,2770843.503,,,0,,,華聲里,美食佳餚,茶飲冰品,泡沫紅茶,,
1001003788,平價快炒,大安區,忠孝東路四段216巷19弄10號,,,,,305033.821,2770551.803,,,,,,車層里,美食佳餚,中式料理,台式料理,,
1001007018,小李牛雜湯,松山區,南京東路五段66巷27號,,,,,305760.178,2771669.387,,,,,,吉祥里,美食佳餚,各類小吃,,,
1001007184,阿仁炒飯,大同區,哈密街45巷2之4號,,,,,301373.984,2774222.43,,,,,,保安里,美食佳餚,中式料理,台式料理,,
1001007397,老魏四川但但麵,中山區,建國南路一段14之1號,,,,,303280.814,2771085.404,,,,,,埤頭里,美食佳餚,中式料理,四川料理,,
1011002556,吉緣素食,萬華區,和平西路三段109巷15號,,,,,299676.175,2770063.662,,,,,,富民里,美食佳餚,養身素食,素食料理,,
1011002886,阿剛雲泰創作料理,中正區,汀州路三段150號,,,,,303078.395,2767600.475,,,,,,水源里,美食佳餚,異國料理,泰式料理,,
1011002978,皇嘉凍頂茶鵝,萬華區,三水街81號,,,,,299904.732,2770069.479,,,,,,福音里,美食佳餚,其他美食,,,
1011003060,料理王健康素食自助餐,中正區,思源街8號,,,,,302842.438,2767732.304,,,,,,富水里,美食佳餚,養身素食,素食料理,,
1001001763,梅媽媽麵店,中山區,民生東路二段147巷6弄6號1樓,,,,0,303098.752,2772641.367,,,0,,,松江里,美食佳餚,中式料理,北方麵食,,
1001002261,大戶屋,中山區,民權東路一段9號地下1層,,,,,301967.402,2773055.452,,,,,,恆安里,美食佳餚,日式料理,,,
1001002315,太將鍋,松山區,民權東路三段123號,,,,0,304249.574,2772991.83,,,0,,,民福里,美食佳餚,火鍋燒烤,火鍋料理,,
1001002633,靚媽排骨燒肉便當,大安區,光復南路406號,,,,,305415.968,2770173.661,,,,,,光信里,美食佳餚,中式料理,快餐店,,
1001002926,沃夫巧食坊,松山區,吉祥路41號,,,,0,305938.633,2771644.605,,,0,,,吉祥里,美食佳餚,西式料理,西餐.簡餐,,
1001002931,崟寶城涮涮鍋,松山區,吉祥路59號,,,,0,305939.764,2771690.576,,,0,,,吉祥里,美食佳餚,火鍋燒烤,火鍋料理,,
1001002955,覓飽食,中山區,合江街162號,,,,,303565.858,2772782.342,,,,,,江寧里,美食佳餚,其他美食,,,
1001003040,許媽媽傳統美食,大安區,安居街30號,,,,0,305135.285,2768397.078,,,0,,,黎孝里,美食佳餚,各類小吃,,,
1001003041,COME BUY,大安區,安居街30號,,,,,305135.285,2768397.078,,,,,,黎孝里,美食佳餚,茶飲冰品,泡沫紅茶,,
1001003042,京品廣東粥,大安區,安居街31號,,,,,305131.155,2768363.843,,,,,,黎孝里,美食佳餚,各類小吃,,,
1001003295,咖啡樂覺,大安區,和平東路三段76號1樓,,,,,304747.377,2768787.759,,,,,,虎嘯里,美食佳餚,茶飲冰品,咖啡.下午茶,,
1001008733,29號咖啡,松山區,敦化北路222巷29號,,,,,304410.727,2772723.018,,,,,,民有里,美食佳餚,茶飲冰品,咖啡.下午茶,,
1001008911,青豆義法小廚,大安區,敦化南路一段233巷11號,,,,0,304663.855,2770582.179,,,0,,,建倫里,美食佳餚,異國料理,義式料理,,
1001006425,全記麻油雞,中山區,南京東路三段110號,,,,,303666.011,2771821.741,,,,,,力行里,美食佳餚,中式料理,台式料理,,
